HPSA.Discipline.Class,HPSA.Score,HPSA.FTE,HPSA.Designation.Population,Common.Region.Name,HPSA.Shortage,HPSA.Designation.Date,Perc.Pop.Below.Poverty,Perc.Pop.Served,HPSA_score_high,prediction,prediction.val
Mental Health,17,1.3736,156236,Region 4,9.0464,7/1/2018,0.162,0.175836555,0,0.378571773,0
Mental Health,17,1.3736,156236,Region 4,9.0464,7/1/2018,0.162,0.175836555,0,0.378571773,0
Mental Health,6,3.22,79074,Region 1,2.05,6/1/2022,0.087,0.814426992,0,0.007070022,0
Mental Health,19,0.1836,109639,Region 2,7.1264,7/1/2022,0.382,0.033491732,1,0.806465754,1
Mental Health,18,0,35262,Region 2,2.35,7/1/2019,0.211,0,1,0.121372163,0
Mental Health,18,0.8902,159815,Region 2,9.7598,7/1/2022,0.216,0.111403811,1,0.136914115,0
Mental Health,13,1.5476,230739,Region 2,13.8324,6/1/2022,0.14,0.134142906,0,0.041367064,0
Mental Health,15,0,9819,Region 2,0.65,12/1/2018,0.115,0,0,0.019880204,0
Mental Health,16,0,10659,Region 5,0.71,3/1/2022,0.163,0,0,0.347766005,0
Mental Health,14,0,26136,Region 5,1.74,2/1/2017,0.149,0,0,0.303532006,0
Mental Health,15,6.878,248398,Region 5,9.682,1/1/2022,0.325,0.553788678,0,0.688387695,1
Mental Health,16,2.86,183202,Region 4,9.35,6/1/2017,0.142,0.312223666,0,0.200906777,0
Mental Health,13,2.5,101823,Region 4,2.59,11/1/2019,0.186,0.736572287,0,0.100481574,0
Mental Health,13,7.305,152472,Region 3,2.855,2/1/2022,0.299,0.95820872,0,0.227801415,0
Mental Health,17,0.25,45420,Region 9,2.78,11/1/2021,0.196,0.110083664,0,0.335166602,0
Mental Health,17,1,106237,Region 9,6.08,6/1/2020,0.267,0.188258328,0,0.637413003,1
Mental Health,12,7.175,369847,Region 9,11.315,11/1/2021,0.184,0.581997421,0,0.119038476,0
Mental Health,21,0.2115,49970,Region 6,3.1185,8/1/2020,0.205,0.08465079,1,0.523000876,1
Mental Health,21,0.2115,49970,Region 6,3.1185,8/1/2020,0.205,0.08465079,1,0.523000876,1
Mental Health,21,0.2115,49970,Region 6,3.1185,8/1/2020,0.205,0.08465079,1,0.523000876,1
Mental Health,21,0.2115,49970,Region 6,3.1185,8/1/2020,0.205,0.08465079,1,0.523000876,1
Mental Health,21,0.2115,49970,Region 6,3.1185,8/1/2020,0.205,0.08465079,1,0.523000876,1
Mental Health,21,0.2115,49970,Region 6,3.1185,8/1/2020,0.205,0.08465079,1,0.523000876,1
Mental Health,19,1.29,112182,Region 6,6.19,4/1/2017,0.189,0.22998342,1,0.365604222,0
Mental Health,19,1.29,112182,Region 6,6.19,4/1/2017,0.189,0.22998342,1,0.365604222,0
Mental Health,19,1.29,112182,Region 6,6.19,4/1/2017,0.189,0.22998342,1,0.365604222,0
Mental Health,19,1.29,112182,Region 6,6.19,4/1/2017,0.189,0.22998342,1,0.365604222,0
Mental Health,19,1.29,112182,Region 6,6.19,4/1/2017,0.189,0.22998342,1,0.365604222,0
Mental Health,19,1.29,112182,Region 6,6.19,4/1/2017,0.189,0.22998342,1,0.365604222,0
Mental Health,18,0.45,45019,Region 6,2.55,4/1/2017,0.152,0.199915591,1,0.210121166,0
Mental Health,18,0.45,45019,Region 6,2.55,4/1/2017,0.152,0.199915591,1,0.210121166,0
Mental Health,18,0.45,45019,Region 6,2.55,4/1/2017,0.152,0.199915591,1,0.210121166,0
Mental Health,18,0.45,45019,Region 6,2.55,4/1/2017,0.152,0.199915591,1,0.210121166,0
Mental Health,18,0.45,45019,Region 6,2.55,4/1/2017,0.152,0.199915591,1,0.210121166,0
Mental Health,12,0,3412,Region 6,0.23,4/1/2022,0.147,0,0,0.289070531,0
Mental Health,15,0,6807,Region 6,0.45,5/1/2022,0.174,0,0,0.407160401,0
Mental Health,17,2,99949,Region 6,4.66,5/1/2017,0.176,0.400204104,0,0.186414873,0
Mental Health,17,2,99949,Region 6,4.66,5/1/2017,0.176,0.400204104,0,0.186414873,0
Mental Health,17,2,99949,Region 6,4.66,5/1/2017,0.176,0.400204104,0,0.186414873,0
Mental Health,12,2.5664,82276,Region 5,2.9236,8/1/2022,0.167,0.623851427,0,0.072147353,0
Mental Health,12,2.5664,82276,Region 5,2.9236,8/1/2022,0.167,0.623851427,0,0.072147353,0
Mental Health,10,1,27018,Region 5,0.8,3/1/2022,0.09,0.740247243,0,0.012040293,0
Mental Health,14,0,5651,Region 5,0.38,3/1/2022,0.14,0,0,0.252743915,0
Mental Health,15,0,15046,Region 5,1,3/1/2022,0.106,0,0,0.155962119,0
Mental Health,13,0,6076,Region 5,0.41,1/1/2022,0.132,0,0,0.225565732,0
Mental Health,15,0,5042,Region 5,0.34,1/1/2022,0.112,0,0,0.165780941,0
Mental Health,16,1.025,62901,Region 5,3.165,1/1/2022,0.099,0.325908968,0,0.058176406,0
Mental Health,14,0,2437,Region 5,0.16,3/1/2022,0.353,0,0,0.949284152,1
Mental Health,18,0.4,49795,Region 6,2.92,8/1/2020,0.18,0.160658701,1,0.34410338,0
Mental Health,14,1,26410,Region 6,0.76,3/1/2020,0.179,0.757288906,0,0.061784967,0
Mental Health,13,0,5916,Region 6,0.39,11/1/2019,0.106,0,0,0.159112122,0
Mental Health,16,0,131196,Region 6,6.56,6/1/2020,0.084,0,0,0.16938353,0
Mental Health,17,0,13224,Region 6,0.66,7/1/2021,0.112,0,0,0.178932983,0
Mental Health,13,1.6683,68102,Region 6,2.8717,11/1/2021,0.143,0.489941558,0,0.078039941,0
Mental Health,17,0.37,32556,Region 6,1.8,8/1/2021,0.17,0.227300651,0,0.247638053,0
Mental Health,12,0,1333,Region 6,0.09,2/1/2020,0.15,0,0,0.299083366,0
Mental Health,16,2.2658,165264,Region 6,8.7542,6/1/2019,0.062,0.274203698,0,0.047543384,0
Mental Health,7,28,699486,Region 6,18.63,8/1/2021,0.108,0.80058786,0,0.007939678,0
Mental Health,7,28,699486,Region 6,18.63,8/1/2021,0.108,0.80058786,0,0.007939678,0
Mental Health,7,28,699486,Region 6,18.63,8/1/2021,0.108,0.80058786,0,0.007939678,0
Mental Health,16,1.0783,48758,Region 6,2.1717,9/1/2021,0.091,0.442306903,0,0.035336662,0
Mental Health,16,1.0783,48758,Region 6,2.1717,9/1/2021,0.091,0.442306903,0,0.035336662,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,19,0.3804,50888,Region 6,3.0096,9/1/2021,0.139,0.149504795,1,0.201329162,0
Mental Health,16,0,25192,Region 2,1.68,10/1/2019,0.119,0,0,0.022760742,0
Mental Health,17,0,11574,Region 6,0.77,10/1/2021,0.2,0,0,0.533755257,1
Mental Health,13,0,2015,Region 6,0.13,12/1/2021,0.16,0,0,0.340763378,0
Mental Health,16,0.1,68879,Region 7,4.49,1/1/2022,0.177,0.029036426,0,0.579765669,1
Mental Health,16,0.1,68879,Region 7,4.49,1/1/2022,0.177,0.029036426,0,0.579765669,1
Mental Health,17,0,62197,Region 7,4.15,2/1/2022,0.273,0,0,0.90147779,1
Mental Health,18,0,85616,Region 7,5.71,2/1/2022,0.164,0,1,0.561811038,1
Mental Health,18,0,85616,Region 7,5.71,2/1/2022,0.164,0,1,0.561811038,1
Mental Health,18,0,85616,Region 7,5.71,2/1/2022,0.164,0,1,0.561811038,1
Mental Health,18,0,85616,Region 7,5.71,2/1/2022,0.164,0,1,0.561811038,1
Mental Health,16,0,31979,Region 7,2.13,5/1/2022,0.125,0,0,0.330221641,0
Mental Health,14,3.25,146898,Region 7,4.09,2/1/2022,0.13,0.663725851,0,0.064742449,0
Mental Health,14,3.25,146898,Region 7,4.09,2/1/2022,0.13,0.663725851,0,0.064742449,0
Mental Health,14,3.25,146898,Region 7,4.09,2/1/2022,0.13,0.663725851,0,0.064742449,0
Mental Health,14,3.25,146898,Region 7,4.09,2/1/2022,0.13,0.663725851,0,0.064742449,0
Mental Health,14,3.25,146898,Region 7,4.09,2/1/2022,0.13,0.663725851,0,0.064742449,0
Mental Health,14,3.25,146898,Region 7,4.09,2/1/2022,0.13,0.663725851,0,0.064742449,0
Mental Health,14,3.25,146898,Region 7,4.09,2/1/2022,0.13,0.663725851,0,0.064742449,0
Mental Health,18,0,14802,Region 7,0.74,7/1/2022,0.098,0,1,0.21590172,0
Mental Health,17,1,73641,Region 7,2.68,4/1/2020,0.109,0.407381757,0,0.094180044,0
Mental Health,17,1,73641,Region 7,2.68,4/1/2020,0.109,0.407381757,0,0.094180044,0
Mental Health,17,1,73641,Region 7,2.68,4/1/2020,0.109,0.407381757,0,0.094180044,0
Mental Health,17,1,73641,Region 7,2.68,4/1/2020,0.109,0.407381757,0,0.094180044,0
Mental Health,17,1,73641,Region 7,2.68,4/1/2020,0.109,0.407381757,0,0.094180044,0
Mental Health,17,1,73641,Region 7,2.68,4/1/2020,0.109,0.407381757,0,0.094180044,0
Mental Health,18,0,12097,Region 7,0.6,7/1/2022,0.056,0,1,0.109646983,0
Mental Health,13,3,132763,Region 7,3.64,4/1/2020,0.107,0.677899716,0,0.040147231,0
Mental Health,13,3,132763,Region 7,3.64,4/1/2020,0.107,0.677899716,0,0.040147231,0
Mental Health,13,3,132763,Region 7,3.64,4/1/2020,0.107,0.677899716,0,0.040147231,0
Mental Health,13,3,132763,Region 7,3.64,4/1/2020,0.107,0.677899716,0,0.040147231,0
Mental Health,13,3,132763,Region 7,3.64,4/1/2020,0.107,0.677899716,0,0.040147231,0
Mental Health,13,3,132763,Region 7,3.64,4/1/2020,0.107,0.677899716,0,0.040147231,0
Mental Health,13,3,132763,Region 7,3.64,4/1/2020,0.107,0.677899716,0,0.040147231,0
Mental Health,13,3,132763,Region 7,3.64,4/1/2020,0.107,0.677899716,0,0.040147231,0
Mental Health,13,3,132763,Region 7,3.64,4/1/2020,0.107,0.677899716,0,0.040147231,0
Mental Health,16,0,8827,Region 7,0.44,7/1/2022,0.082,0,0,0.165807396,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,10,18.59,486892,Region 4,13.87,7/1/2017,0.165,0.763619037,0,0.043143022,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,13,6.05,136802,Region 4,3.07,11/1/2021,0.244,0.884489993,0,0.136042511,0
Mental Health,17,3.3338,247625,Region 4,13.1762,11/1/2017,0.151,0.269261989,0,0.294954624,0
Mental Health,16,0,56181,Region 9,3.75,3/1/2022,0.176,0,0,0.345261877,0
Mental Health,17,0,116815,Region 9,7.79,3/1/2022,0.207,0,0,0.548091488,1
Mental Health,17,0,26514,Region 9,1.77,3/1/2022,0.157,0,0,0.246024661,0
Mental Health,15,2,101578,Region 9,3.08,5/1/2022,0.234,0.590679084,0,0.183819103,0
Mental Health,17,0,14684,Region 9,0.98,11/1/2021,0.17,0,0,0.284479379,0
Mental Health,19,0,7722,Region 9,0.51,12/1/2017,0.329,0,1,0.886457089,1
Mental Health,18,0,17131,Region 9,0.86,12/1/2017,0.181,0,1,0.330273442,0
Mental Health,13,0,21849,Region 9,1.09,12/1/2017,0.04,0,0,0.033764124,0
Mental Health,11,0,2227,Region 9,0.15,12/1/2017,0.325,0,0,0.876220597,1
Mental Health,13,0,2994,Region 9,0.2,12/1/2017,0.189,0,0,0.351883785,0
Mental Health,17,0,25241,Region 9,1.26,12/1/2017,0.171,0,0,0.296458599,0
Mental Health,17,0,41707,Region 9,2.78,3/1/2022,0.193,0,0,0.406721621,0
Mental Health,17,0,18556,Region 9,1.24,1/1/2022,0.103,0,0,0.102186496,0
Mental Health,14,0,27405,Region 9,1.37,12/1/2017,0.128,0,0,0.158610742,0
Mental Health,14,0,27405,Region 9,1.37,12/1/2017,0.128,0,0,0.158610742,0
Mental Health,16,0.3608,25588,Region 9,1.3492,12/1/2017,0.145,0.282007191,0,0.092194539,0
Mental Health,16,0.3608,25588,Region 9,1.3492,12/1/2017,0.145,0.282007191,0,0.092194539,0
Mental Health,18,0,17144,Region 9,1.14,12/1/2017,0.161,0,1,0.253031585,0
Mental Health,15,0,10423,Region 10,0.69,8/1/2017,0.125,0,0,0.199316026,0
Mental Health,18,0,30444,Region 10,2.03,6/1/2017,0.129,0,1,0.225588192,0
Mental Health,18,0,44174,Region 10,2.21,9/1/2017,0.142,0,1,0.28125347,0
Mental Health,15,1,238759,Region 10,10.94,9/1/2017,0.081,0.125649714,0,0.135882422,0
Mental Health,15,1,238759,Region 10,10.94,9/1/2017,0.081,0.125649714,0,0.135882422,0
Mental Health,15,1,238759,Region 10,10.94,9/1/2017,0.081,0.125649714,0,0.135882422,0
Mental Health,16,0,55272,Region 10,2.76,8/1/2017,0.132,0,0,0.252788836,0
Mental Health,17,0.1883,64931,Region 2,4.1417,7/1/2022,0.333,0.058000031,0,0.559908833,1
Mental Health,17,1,230707,Region 9,10.54,3/1/2022,0.072,0.130035066,0,0.078321856,0
Mental Health,17,0,13789,Region 5,0.92,3/1/2022,0.115,0,0,0.178942456,0
Mental Health,18,0,37422,Region 5,2.49,3/1/2022,0.137,0,1,0.266694875,0
Mental Health,11,9.225,223033,Region 5,5.645,4/1/2018,0.101,0.827231845,0,0.00899,0
Mental Health,11,9.225,223033,Region 5,5.645,4/1/2018,0.101,0.827231845,0,0.00899,0
Mental Health,11,9.225,223033,Region 5,5.645,4/1/2018,0.101,0.827231845,0,0.00899,0
Mental Health,11,9.225,223033,Region 5,5.645,4/1/2018,0.101,0.827231845,0,0.00899,0
Mental Health,11,9.225,223033,Region 5,5.645,4/1/2018,0.101,0.827231845,0,0.00899,0
Mental Health,11,9.225,223033,Region 5,5.645,4/1/2018,0.101,0.827231845,0,0.00899,0
Mental Health,11,9.225,223033,Region 5,5.645,4/1/2018,0.101,0.827231845,0,0.00899,0
Mental Health,11,9.225,223033,Region 5,5.645,4/1/2018,0.101,0.827231845,0,0.00899,0
Mental Health,11,9.225,223033,Region 5,5.645,4/1/2018,0.101,0.827231845,0,0.00899,0
Mental Health,16,0.3563,95755,Region 5,6.0237,3/1/2020,0.131,0.07441909,0,0.237379613,0
Mental Health,16,0.3563,95755,Region 5,6.0237,3/1/2020,0.131,0.07441909,0,0.237379613,0
Mental Health,16,0.3563,95755,Region 5,6.0237,3/1/2020,0.131,0.07441909,0,0.237379613,0
Mental Health,16,0.3563,95755,Region 5,6.0237,3/1/2020,0.131,0.07441909,0,0.237379613,0
Mental Health,16,0.3563,95755,Region 5,6.0237,3/1/2020,0.131,0.07441909,0,0.237379613,0
Mental Health,16,0.3563,95755,Region 5,6.0237,3/1/2020,0.131,0.07441909,0,0.237379613,0
Mental Health,16,0.3563,95755,Region 5,6.0237,3/1/2020,0.131,0.07441909,0,0.237379613,0
Mental Health,18,0,47977,Region 5,3.2,3/1/2022,0.158,0,1,0.360906428,0
Mental Health,18,0.607,26059,Region 3,1.133,3/1/2022,0.347,0.46586592,1,0.826972119,1
Mental Health,15,0,11430,Region 3,0.76,4/1/2022,0.138,0,0,0.289519415,0
Mental Health,18,0,48949,Region 5,2.45,9/1/2021,0.078,0,1,0.1103617,0
Mental Health,18,0,48949,Region 5,2.45,9/1/2021,0.078,0,1,0.1103617,0
Mental Health,16,0,20127,Region 5,1.01,10/1/2021,0.136,0,0,0.249051157,0
Mental Health,16,0,20127,Region 5,1.01,10/1/2021,0.136,0,0,0.249051157,0
Mental Health,15,0,14070,Region 5,0.7,12/1/2021,0.107,0,0,0.157660796,0
Mental Health,16,0.3265,20934,Region 5,1.0735,5/1/2022,0.124,0.311932741,0,0.086971288,0
Mental Health,17,0.2373,33979,Region 5,2.0327,10/1/2021,0.129,0.139674505,0,0.161403727,0
Mental Health,17,0.2373,33979,Region 5,2.0327,10/1/2021,0.129,0.139674505,0,0.161403727,0
Mental Health,20,2.05,108949,Region 9,5.21,11/1/2021,0.32,0.376322867,1,0.700888934,1
Mental Health,17,0,107665,Region 9,7.18,3/1/2022,0.237,0,0,0.673231944,1
Mental Health,17,0,107665,Region 9,7.18,3/1/2022,0.237,0,0,0.673231944,1
Mental Health,13,6,139460,Region 9,3.3,3/1/2022,0.157,0.860461781,0,0.015842494,0
Mental Health,15,0.78,38542,Region 9,1.79,9/1/2018,0.144,0.404753256,0,0.063346507,0
Mental Health,18,0,38787,Region 9,2.59,3/1/2022,0.166,0,1,0.289091316,0
Mental Health,19,1.722,268547,Region 4,16.178,2/1/2022,0.154,0.128245707,1,0.479351491,0
Mental Health,19,1.722,268547,Region 4,16.178,2/1/2022,0.154,0.128245707,1,0.479351491,0
Mental Health,19,1.722,268547,Region 4,16.178,2/1/2022,0.154,0.128245707,1,0.479351491,0
Mental Health,17,1.75,120409,Region 4,6.28,2/1/2022,0.173,0.290675946,0,0.300779698,0
Mental Health,17,1.75,120409,Region 4,6.28,2/1/2022,0.173,0.290675946,0,0.300779698,0
Mental Health,17,1.75,120409,Region 4,6.28,2/1/2022,0.173,0.290675946,0,0.300779698,0
Mental Health,17,1.75,120409,Region 4,6.28,2/1/2022,0.173,0.290675946,0,0.300779698,0
Mental Health,18,0,91004,Region 4,6.07,7/1/2022,0.231,0,1,0.780825768,1
Mental Health,18,0,91004,Region 4,6.07,7/1/2022,0.231,0,1,0.780825768,1
Mental Health,18,0,91004,Region 4,6.07,7/1/2022,0.231,0,1,0.780825768,1
Mental Health,18,0,91004,Region 4,6.07,7/1/2022,0.231,0,1,0.780825768,1
Mental Health,15,3.4,175541,Region 4,8.3,6/1/2022,0.157,0.38737389,0,0.192596549,0
Mental Health,15,3.4,175541,Region 4,8.3,6/1/2022,0.157,0.38737389,0,0.192596549,0
Mental Health,15,3.4,175541,Region 4,8.3,6/1/2022,0.157,0.38737389,0,0.192596549,0
Mental Health,16,0,31196,Region 4,2.08,2/1/2022,0.148,0,0,0.367694479,0
Mental Health,13,2.125,209618,Region 4,8.355,5/1/2022,0.103,0.304124646,0,0.127417036,0
Mental Health,17,2.9,197272,Region 4,6.96,7/1/2022,0.182,0.441015451,0,0.267273822,0
Mental Health,17,2.9,197272,Region 4,6.96,7/1/2022,0.182,0.441015451,0,0.267273822,0
Mental Health,17,2.9,197272,Region 4,6.96,7/1/2022,0.182,0.441015451,0,0.267273822,0
Mental Health,19,0,122427,Region 4,8.16,7/1/2022,0.18,0,1,0.606890369,1
Mental Health,19,0,122427,Region 4,8.16,7/1/2022,0.18,0,1,0.606890369,1
Mental Health,10,1.5,49607,Region 5,1.81,1/1/2022,0.103,0.604753361,0,0.024041543,0
Mental Health,14,1.1266,55221,Region 5,2.5534,3/1/2022,0.126,0.408033176,0,0.070601454,0
Mental Health,16,0.175,20002,Region 5,1.155,3/1/2022,0.099,0.174982502,0,0.085037717,0
Mental Health,12,0.425,22845,Region 5,0.715,3/1/2022,0.111,0.558108995,0,0.032825134,0
Mental Health,18,0.1208,6574,Region 5,0.3192,3/1/2022,0.116,0.367508366,1,0.062330079,0
Mental Health,9,1,23358,Region 5,0.56,3/1/2022,0.088,0.856237692,0,0.007948705,0
Mental Health,11,0,4254,Region 5,0.28,3/1/2022,0.103,0,0,0.143165557,0
Mental Health,18,0,15434,Region 5,1.03,3/1/2022,0.123,0,1,0.203332808,0
Mental Health,17,0,8263,Region 5,0.55,3/1/2022,0.15,0,0,0.292269153,0
Mental Health,16,0,21477,Region 5,1.43,1/1/2022,0.127,0,0,0.220046404,0
Mental Health,11,2.0313,48236,Region 5,1.1887,5/1/2019,0.128,0.842234016,0,0.017061996,0
Mental Health,16,0,13181,Region 5,0.88,3/1/2022,0.131,0,0,0.22731596,0
Mental Health,17,0,33842,Region 5,2.26,2/1/2022,0.172,0,0,0.409918554,0
Mental Health,15,0.46,75487,Region 6,4.57,9/1/2020,0.113,0.12187529,0,0.15552026,0
Mental Health,12,2.5038,87580,Region 6,3.3362,9/1/2021,0.114,0.571774378,0,0.03553152,0
Mental Health,12,2.5038,87580,Region 6,3.3362,9/1/2021,0.114,0.571774378,0,0.03553152,0
Mental Health,13,13.8721,339300,Region 6,8.7479,11/1/2021,0.157,0.81768936,0,0.025103047,0
Mental Health,13,13.8721,339300,Region 6,8.7479,11/1/2021,0.157,0.81768936,0,0.025103047,0
Mental Health,13,13.8721,339300,Region 6,8.7479,11/1/2021,0.157,0.81768936,0,0.025103047,0
Mental Health,13,13.8721,339300,Region 6,8.7479,11/1/2021,0.157,0.81768936,0,0.025103047,0
Mental Health,13,13.8721,339300,Region 6,8.7479,11/1/2021,0.157,0.81768936,0,0.025103047,0
Mental Health,17,0,200473,Region 7,13.36,1/1/2022,0.15,0,0,0.610982442,1
Mental Health,17,0,200473,Region 7,13.36,1/1/2022,0.15,0,0,0.610982442,1
Mental Health,17,0,200473,Region 7,13.36,1/1/2022,0.15,0,0,0.610982442,1
Mental Health,17,0,200473,Region 7,13.36,1/1/2022,0.15,0,0,0.610982442,1
Mental Health,17,0,200473,Region 7,13.36,1/1/2022,0.15,0,0,0.610982442,1
Mental Health,17,0,200473,Region 7,13.36,1/1/2022,0.15,0,0,0.610982442,1
Mental Health,17,0,200473,Region 7,13.36,1/1/2022,0.15,0,0,0.610982442,1
Mental Health,17,0,77425,Region 7,5.16,4/1/2022,0.078,0,0,0.19613174,0
Mental Health,17,0,77425,Region 7,5.16,4/1/2022,0.078,0,0,0.19613174,0
Mental Health,17,0,77425,Region 7,5.16,4/1/2022,0.078,0,0,0.19613174,0
Mental Health,11,2.88,101687,Region 7,2.2,7/1/2022,0.104,0.849666132,0,0.020213128,0
Mental Health,16,0,46337,Region 7,3.09,1/1/2022,0.142,0,0,0.418892152,0
Mental Health,16,0,46337,Region 7,3.09,1/1/2022,0.142,0,0,0.418892152,0
Mental Health,16,0,46337,Region 7,3.09,1/1/2022,0.142,0,0,0.418892152,0
Mental Health,16,0,46337,Region 7,3.09,1/1/2022,0.142,0,0,0.418892152,0
Mental Health,16,0,46337,Region 7,3.09,1/1/2022,0.142,0,0,0.418892152,0
Mental Health,18,0,40993,Region 7,2.73,7/1/2017,0.179,0,1,0.586702024,1
Mental Health,18,0,40993,Region 7,2.73,7/1/2017,0.179,0,1,0.586702024,1
Mental Health,18,0,40993,Region 7,2.73,7/1/2017,0.179,0,1,0.586702024,1
Mental Health,18,0,40993,Region 7,2.73,7/1/2017,0.179,0,1,0.586702024,1
Mental Health,18,0,40993,Region 7,2.73,7/1/2017,0.179,0,1,0.586702024,1
Mental Health,18,0,40993,Region 7,2.73,7/1/2017,0.179,0,1,0.586702024,1
Mental Health,18,0,40993,Region 7,2.73,7/1/2017,0.179,0,1,0.586702024,1
Mental Health,14,8.47,248214,Region 4,8.08,11/1/2021,0.246,0.682475606,0,0.264952577,0
Mental Health,14,8.47,248214,Region 4,8.08,11/1/2021,0.246,0.682475606,0,0.264952577,0
Mental Health,14,8.47,248214,Region 4,8.08,11/1/2021,0.246,0.682475606,0,0.264952577,0
Mental Health,14,8.47,248214,Region 4,8.08,11/1/2021,0.246,0.682475606,0,0.264952577,0
Mental Health,14,8.47,248214,Region 4,8.08,11/1/2021,0.246,0.682475606,0,0.264952577,0
Mental Health,14,8.47,248214,Region 4,8.08,11/1/2021,0.246,0.682475606,0,0.264952577,0
Mental Health,14,8.47,248214,Region 4,8.08,11/1/2021,0.246,0.682475606,0,0.264952577,0
Mental Health,14,8.47,248214,Region 4,8.08,11/1/2021,0.246,0.682475606,0,0.264952577,0
